Question,Answer,Score
Model for Classification?,Support Vector Machines with Spectrum String Kernel (svmSpectrumString),0.9552249824848693
Model for Regression?,Support Vector Machines with Spectrum String Kernel (svmSpectrumString),0.8331032429521781
Model that has Kernel Method?,Support Vector Machines with Spectrum String Kernel (svmSpectrumString),0.7980786687912582
Model that has Robust Methods?,Support Vector Machines with Spectrum String Kernel (svmSpectrumString),0.8175249759780243
Model that has String Kernel?,Support Vector Machines with Spectrum String Kernel (svmSpectrumString),0.7792181095404516
Model that has Support Vector Machines?,Support Vector Machines with Spectrum String Kernel (svmSpectrumString),0.835371123176176
Model that has Text Mining?,Support Vector Machines with Spectrum String Kernel (svmSpectrumString),0.902148730032201
Model for Classification?,Tree Augmented Naive Bayes Classifier (tan),0.800240155992508
Bayesian Model?,Tree Augmented Naive Bayes Classifier (tan),0.6759015126851884
Model that has Categorical Predictors Only?,Tree Augmented Naive Bayes Classifier (tan),0.9204457699471443
Model for Classification?,Tree Augmented Naive Bayes Classifier Structure Learner Wrapper (tanSearch),0.9297794901311328
Bayesian Model?,Tree Augmented Naive Bayes Classifier Structure Learner Wrapper (tanSearch),0.7292685710388015
Model that has Categorical Predictors Only?,Tree Augmented Naive Bayes Classifier Structure Learner Wrapper (tanSearch),0.8572277105266477
Model for Classification?,Bagged CART (treebag),0.8117953258368878
Model for Regression?,Bagged CART (treebag),0.861742254376636
What model Accepts Case Weights?,Bagged CART (treebag),0.8963379297770886
Model that has Bagging?,Bagged CART (treebag),0.9196070177051154
Ensemble Model?,Bagged CART (treebag),0.6464487481900896
Tree-Based Model?,Bagged CART (treebag),0.6810399687075529
Model for Classification?,Variational Bayesian Multinomial Probit Regression (vbmpRadial),0.9661536671155349
Bayesian Model?,Variational Bayesian Multinomial Probit Regression (vbmpRadial),0.6148810906990928
Model that has Gaussian Process?,Variational Bayesian Multinomial Probit Regression (vbmpRadial),0.9021804736123811
Model that has Radial Basis Function?,Variational Bayesian Multinomial Probit Regression (vbmpRadial),0.932819285607829
Model for Classification?,Adjacent Categories Probability Model for Ordinal Data (vglmAdjCat),0.9515873318688037
What model Accepts Case Weights?,Adjacent Categories Probability Model for Ordinal Data (vglmAdjCat),0.8249469796123047
Model that has Linear Classifier?,Adjacent Categories Probability Model for Ordinal Data (vglmAdjCat),0.9052830463843338
Model that has Logistic Regression?,Adjacent Categories Probability Model for Ordinal Data (vglmAdjCat),0.7668029009753441
Model that has Ordinal Outcomes?,Adjacent Categories Probability Model for Ordinal Data (vglmAdjCat),0.8510579352895459
Model for Classification?,Continuation Ratio Model for Ordinal Data (vglmContRatio),0.9865598713059689
What model Accepts Case Weights?,Continuation Ratio Model for Ordinal Data (vglmContRatio),0.7322849045614852
Model that has Linear Classifier?,Continuation Ratio Model for Ordinal Data (vglmContRatio),0.9294401187395668
Model that has Logistic Regression?,Continuation Ratio Model for Ordinal Data (vglmContRatio),0.8218286876391143
Model that has Ordinal Outcomes?,Continuation Ratio Model for Ordinal Data (vglmContRatio),0.832807788828629
Model for Classification?,Cumulative Probability Model for Ordinal Data (vglmCumulative),0.8077673410940235
What model Accepts Case Weights?,Cumulative Probability Model for Ordinal Data (vglmCumulative),0.7312886198841302
Model that has Linear Classifier?,Cumulative Probability Model for Ordinal Data (vglmCumulative),0.8679154859732698
Model that has Logistic Regression?,Cumulative Probability Model for Ordinal Data (vglmCumulative),0.9194703188743992
Model that has Ordinal Outcomes?,Cumulative Probability Model for Ordinal Data (vglmCumulative),0.8718225308117883
Model for Classification?,Partial Least Squares (widekernelpls),0.9739122810951375
Model for Regression?,Partial Least Squares (widekernelpls),0.9950019528015817
Model that has Feature Extraction?,Partial Least Squares (widekernelpls),0.8424427566875143
Model that has Linear Classifier?,Partial Least Squares (widekernelpls),0.934511600943236
Model that has Linear Regression?,Partial Least Squares (widekernelpls),0.896621505661733
Model that has Partial Least Squares?,Partial Least Squares (widekernelpls),0.7550087605038462
Model for Regression?,Wang and Mendel Fuzzy Rules (WM),0.9245368288793442
Rule-Based Model?,Wang and Mendel Fuzzy Rules (WM),0.7928369100091774
Model for Classification?,Weighted Subspace Random Forest (wsrf),0.8714304875155339
Model that has Bagging?,Weighted Subspace Random Forest (wsrf),0.9038642378789209
Ensemble Model?,Weighted Subspace Random Forest (wsrf),0.6663915002956894
Model that has Implicit Feature Selection?,Weighted Subspace Random Forest (wsrf),0.9135650616579686
Model that has Random Forest?,Weighted Subspace Random Forest (wsrf),0.8611684406596614
Model for Classification?,eXtreme Gradient Boosting (xgbDART),0.9844406423228846
Model for Regression?,eXtreme Gradient Boosting (xgbDART),0.8494860854721477
What model Accepts Case Weights?,eXtreme Gradient Boosting (xgbDART),0.7427474075432539
Model that has Boosting?,eXtreme Gradient Boosting (xgbDART),0.8329959271453825
Ensemble Model?,eXtreme Gradient Boosting (xgbDART),0.7923981337404044
Model that has Implicit Feature Selection?,eXtreme Gradient Boosting (xgbDART),0.7926460630267372
Tree-Based Model?,eXtreme Gradient Boosting (xgbDART),0.6148530405863887
Model for Classification?,eXtreme Gradient Boosting (xgbLinear),0.9101526509239198
Model for Regression?,eXtreme Gradient Boosting (xgbLinear),0.8648884473458298
Model that has Boosting?,eXtreme Gradient Boosting (xgbLinear),0.8821994901541299
Ensemble Model?,eXtreme Gradient Boosting (xgbLinear),0.650714543746493
Model that has Implicit Feature Selection?,eXtreme Gradient Boosting (xgbLinear),0.770393262882153
L1 Regularization Models?,eXtreme Gradient Boosting (xgbLinear),0.6132389298020251
L2 Regularization Models?,eXtreme Gradient Boosting (xgbLinear),0.6645511475924563
Linear Classifier Models?,eXtreme Gradient Boosting (xgbLinear),0.6657298354924275
Linear Regression Models?,eXtreme Gradient Boosting (xgbLinear),0.7682395353460306
Model for Classification?,eXtreme Gradient Boosting (xgbTree),0.9366199788582563
Model for Regression?,eXtreme Gradient Boosting (xgbTree),0.8943533407019815
What model Accepts Case Weights?,eXtreme Gradient Boosting (xgbTree),0.7201889771542218
Model that has Boosting?,eXtreme Gradient Boosting (xgbTree),0.8866488981674382
Ensemble Model?,eXtreme Gradient Boosting (xgbTree),0.669736770656803
Model that has Implicit Feature Selection?,eXtreme Gradient Boosting (xgbTree),0.9118034342355607
Tree-Based Model?,eXtreme Gradient Boosting (xgbTree),0.6111360398028479
Model for Classification?,Self-Organizing Maps (xyf),0.9212077568073528
Model for Regression?,Self-Organizing Maps (xyf),0.8263322082749393
Model that has Self-Organising Maps?,Self-Organizing Maps (xyf),0.8082699626350748
 What is Boosted Classification Trees used for?,Classification,0.9826664626598358
 What is Ada a machine learning model?,Boosted Classification Trees,0.9678420424461365
 What is a machine learning model called?,Bagged AdaBoost,0.8844511210918427
 What does AdaBag stand for?,Bagged AdaBoost,0.8612717986106873
 What does AdaBoost.M1 stand for?,machine learning model,0.416385754942894
 What is the main use of Adaboost?,Classification,0.8743371963500977
 How is the model used for Classification?,It has Boosting,0.42533907294273376
 AdaBoost Classification Trees is a machine learning model used for what purpose?,Classification,0.9725476205348969
 Adaboost Classification has Implicit Feature Selection.,AdaBoost Classification Trees (adaboost)is a machine learning model.It is used for Classification. It has Boosting. It is a Ensemble Model,0.007223101565614343
 What is Adaptive Mixture Discriminant Analysis?,a machine learning model,0.6674130856990814
 What is amdai?,Adaptive Mixture Discriminant Analysis (amdai)is a machine learning model,0.5417624711990356
 What is an Adaptive-Network-Based Fuzzy Inference System?,a machine learning model,0.5723913013935089
 What is the name of the machine learning model?,Model Averaged Neural Network,0.8893299400806427
 What is avNNet used for?,Classification,0.8805725276470184
 What is Naive Bayes Classifier with Attribute Weighting?,a machine learning model,0.6982471644878387
 What is awnb?,Naive Bayes Classifier with Attribute Weighting (awnb)is a machine learning model,0.41884592175483704
 What is Tree Augmented Naive Bayes Classifier with Attribute Weighting?,a machine learning model,0.6936999559402466
 What is awtan?,a machine learning model,0.6055517792701721
 What is the name of the machine learning model?,Bagged Model,0.9647904336452484
 What is a Bagged Model used for?,Classification,0.8255484104156494
 What is the name of the machine learning model that is used for Classification?,Bagged MARS,0.9440640509128571
 What does bagEarth accept?,Case Weights,0.9653505384922028
 What is the name of the machine learning model that uses gCV Pruning?,Bagged MARS,0.8938177227973938
 What is it used for?,Classification,0.8028709292411804
 What is the name of the machine learning model that is used for classification?,Bagged Flexible Discriminant Analysis,0.7644449770450592
 What does bagFDA accept?,Case Weights,0.9671034216880798
 What is the name of the machine learning model used for classification?,Bagged FDA,0.8529671430587769
 What does bagFDAGCV do?,Classification,0.5687488317489624
 What is a generalized additive model using Splines?,It is a Generalized Linear Model,0.24025491625070572
 What is it used for?,Classification,0.6505387425422668
 Is it a Generalized Linear Model?,It is a Generalized Linear Model,0.4223395437002182
 What is the name of the machine learning model?,Bayesian Additive Regression Trees,0.862384170293808
 What is Bayesian Additive Regression Trees used for?,Classification. It is used for Regression,0.5673993229866028
 What is the Bayesian Generalized Linear Model used for?,Classification,0.723212331533432
 What does Bayesglm accept?,Case Weights,0.9411239922046661
 What is the name of the machine learning model used for Classification?,Binary Discriminant Analysis,0.8949743509292603
 What does binda stand for?,Binary Discriminant Analysis,0.9744532406330109
 What is blackboost?,Boosted Tree (blackboost)is a machine learning model,0.5235533565282822
 What is Boosted Tree used for?,Classification,0.8355256617069244
 What is a machine learning model?,The Bayesian lasso,0.6456003785133362
 What is the Bayesian lasso used for?,Regression,0.9807202219963074
 What is blassoAveraged?,Bayesian Ridge Regression (Model Averaged) (blassoAveraged)is a machine learning model,0.586280345916748
 What is Bayesian Ridge Regression used for?,Regression,0.9773656129837036
 What is a machine learning model?,Bayesian Ridge Regression,0.9655725061893463
 What is Bayesian Ridge Regression used for?,Regression,0.9823366403579712
 What is the name of the machine learning model?,Bayesian Regularized Neural Networks,0.9173250496387482
 What is Bayesian Regularized Neural Networks?,a machine learning model,0.7089347243309021
 What is BstLm?,Boosted Linear Model,0.574086144566536
 What is Boosted Linear Model used for?,Classification. It is used for Regression,0.536172017455101
 What is bstSm?,Boosted Smoothing Spline,0.5072881877422333
 What is used for Classification?,Boosted Smoothing Spline,0.8598892688751221
 Boosted Smoothing Spline has what?,Boosting,0.6858611702919006
 What is bstTree?,a machine learning model,0.6030042916536331
 What is the name of the machine learning model?,Boosted Tree,0.8911629021167755
 What is C5.0 a machine learning model?,Classification,0.4587407261133194
 What does C5.0 accept?,Case Weights,0.9702832698822021
 What is Cost-Sensitive C5.0?,a machine learning model,0.6709224879741669
 What is C5.0Cost used for?,Classification,0.9310238063335419
 What is a Tree-Based Model?,It is a Rule-Based Model,0.3147771954536438
 How many classes does the Tree Based Model have?,Two,0.73140087723732
 What is the name of the machine learning model used for Classification?,Single C5.0 Ruleset,0.7772912681102753
 What does C5.0Rules accept?,Case Weights,0.9110630452632904
 What is the name of the machine learning model?,Single C5.0 Tree,0.806259423494339
 What is C5.0Tree used for?,Classification,0.8893378973007202
 What is Conditional Inference Random Forest?,a machine learning model,0.7178951799869537
 What is cforest used for?,Classification,0.9085758626461029
 What is CHi-squared Automated Interaction Detection?,a machine learning model,0.7742126882076263
 What is chaid used for?,Classification,0.8867262303829193
 What is SIMCA?,a machine learning model,0.7834134101867676
 What does SIMCA stand for?,machine learning model,0.34007999300956726
 What is the name of the machine learning model?,Conditional Inference Tree,0.8591589629650116
 What is ctree used for?,Classification,0.8983381688594818
 What is ctree2?,Conditional Inference Tree (ctree2)is a machine learning model,0.43971724808216095
 What is it used for?,Classification,0.933446854352951
 It accepts Case Weights.,Conditional Inference Tree,0.6669585108757019
 What is a machine learning model?,Cubist,0.9184744656085968
 What is Cubist used for?,Regression,0.9590557515621185
 What is dda?,Diagonal Discriminant Analysis (dda)is a machine learning model,0.5151422619819641
 What is used for Classification?,Diagonal Discriminant Analysis,0.8816646039485931
 What is deepboost?,a machine learning model,0.7567885518074036
 What is DeepBoost used for?,Classification,0.8890897631645203
 DeepBoost accepts case weights.,DeepBoost,0.17427151650190353
 What does DeepBoost have?,Two Class Only,0.36017604172229767
 What is DENFIS?,a machine learning model,0.50382100045681
 What is Stacked AutoEncoder Deep Neural Network?,a machine learning model,0.7638830244541168
 What is used for Classification?,Stacked AutoEncoder Deep Neural Network,0.6886555552482605
 What is Linear Distance Weighted Discrimination?,a machine learning model,0.5913235247135162
 What does dwdLinear stand for?,Linear Distance Weighted Discrimination,0.9782835245132446
 What is Distance Weighted Discrimination with Polynomial Kernel?,a machine learning model,0.48460449278354645
 What is dwdPoly used for?,Classification,0.9396712183952332
 What is Distance Weighted Discrimination with Radial Basis Function Kernel?,a machine learning model,0.5290425568819046
 What is dwdRadial?,a machine learning model,0.6754198670387268
 What is a machine learning model?,Multivariate Adaptive Regression Spline,0.9183313548564911
 What is used for Classification?,Multivariate Adaptive Regression Spline,0.9180929064750671
 What is elm?,Extreme Learning Machine,0.6410307586193085
 What is used for Classification?,Extreme Learning Machine,0.8407352864742279
 What is enet?,a machine learning model,0.6323291659355164
 What is Elasticnet used for?,Regression,0.979647696018219
 What is evtree?,Tree Models from Genetic Algorithms (evtree)is a machine learning model,0.3817915767431259
 What is it used for?,Classification,0.8997032344341278
 What is a machine learning model?,Random Forest by Randomization,0.8971748054027557
 What is used for Classification?,Random Forest,0.8344981372356415
 What is fda?,Flexible Discriminant Analysis (fda)is a machine learning model,0.4841591864824295
 What is flexible discriminant analysis used for?,Classification,0.9606582522392273
 What is Fuzzy Rules Using Genetic Cooperative-Competitive Learning and Pittsburgh?,a machine learning model,0.6852613687515259
 What is FIR.DM?,Fuzzy Inference Rules by Descent Method,0.45968104898929596
 What is Fuzzy Inference Rules by Descent Method used for?,Regression,0.9695791602134705
 What is the name of the machine learning model?,Ridge Regression with Variable Selection,0.7628412842750549
 What does Foba stand for?,Ridge Regression with Variable Selection,0.9438303709030151
 What is FRBCS.CHI?,a machine learning model,0.4642200618982315
 What is Fuzzy Rules Using Chi's Method?,a machine learning model,0.541315495967865
 What is Fuzzy Rules with Weight Factor?,a machine learning model,0.6104311048984528
 What is FRBCS.W used for?,Classification,0.9511137008666992
 What is FS.HGD?,Simplified TSK Fuzzy Rules (FS.HGD)is a machine learning model,0.461001992225647
 What is Simplified TSK Fuzzy Rules used for?,Regression,0.9829520881175995
 What is a generalized additive model using Splines?,It is a Generalized Linear Model,0.2586897388100624
 What is it used for?,Classification,0.7431834936141968
 What does gamboost stand for?,Boosted Generalized Additive Model,0.8251675367355347
 What is a Boosted Generalized Additive Model?,Ensemble Model,0.6489950567483902
 What is the name of the machine learning model that uses LOESS?,Generalized Additive Model,0.9377586841583252
 What is a Generalized Linear Model?,Generalized Additive Model,0.23614561557769775
 What is gamSpline?,Generalized Additive Model using Splines (gamSpline)is a machine learning model,0.5223681032657623
 What is it used for?,Classification,0.6213748753070831
 What is a machine learning model?,Gaussian Process,0.9122186601161957
 What is Gaussian Process used for?,Classification,0.6495502293109894
 What is Gaussian Process with Polynomial Kernel?,a machine learning model,0.6370842456817627
 What is gaussprPoly used for?,Classification,0.7627737522125244
 What is Gaussian Process with Radial Basis Function Kernel?,a machine learning model,0.7007932364940643
 What is a machine learning model?,Gaussian Process with Radial Basis Function Kernel,0.8044841587543488
 What is gbm_h2o?,Gradient Boosting Machines,0.7134140729904175
 What is it used for?,Classification,0.8310599327087402
 Is it a Tree-Based Model?,Gradient Boosting Machines (gbm_h2o)is a machine learning model.It is used for Classification. It is used for Regression. It has Boosting. It is a Ensemble Model. It has Implicit Feature Selection. It is a Tree-Based Model,0.40405023097991943
 What is Stochastic Gradient Boosting?,a machine learning model,0.7402474284172058
 What does gbm stand for?,Stochastic Gradient Boosting,0.9595586657524109
 What is gcvEarth?,Multivariate Adaptive Regression Splines,0.6020040214061737
 What is used for Classification?,Multivariate Adaptive Regression Splines,0.8685447871685028
 What is Fuzzy Rules via MOGUL?,a machine learning model,0.6871640384197235
 What is it used for?,Regression,0.9228959679603577
 What is Genetic Lateral Tuning and Rule Selection of Linguistic Fuzzy Systems?,a machine learning model,0.732144832611084
 What is GLS.LT.RS used for?,Regression,0.3984711468219757
 What is Fuzzy Rules via Thrift?,a machine learning model,0.678010106086731
 What does FFS.THRIFT stand for?,Fuzzy Rules via Thrift,0.018047437071800232
 What is glm.nb?,Negative Binomial Generalized Linear Model,0.5994723439216614
 What is it used for?,Regression,0.9277741014957428
 What is the name of the machine learning model?,Generalized Linear Model,0.9193104803562164
 What is glm used for?,Classification,0.9219098091125488
 What is Boosted Generalized Linear Model?,It is a Ensemble Model,0.3320930376648903
 What is it used for?,Classification,0.8823060095310211
 What is glmnet used for?,Classification,0.6748577058315277
 What is used for Regression?,glmnet,0.8660199344158173
 Is it a Generalized Linear Model?,It is a Generalized Linear Model,0.46393509209156036
 What is glmnet a machine learning model?,Generalized Linear Model,0.4546051621437073
 What is it used for?,Classification,0.8000456690788269
 Is it a Generalized Linear Model?,It is a Generalized Linear Model,0.5347545444965363
 What is glmStepAIC?,Generalized Linear Model with Stepwise Feature Selection,0.6613967716693878
 What is it used for?,Classification,0.8644677698612213
 It accepts case weights.,Generalized Linear Model,0.2829041928052902
 What type of classifier does Selection have?,Linear,0.16671429574489594
 How many class only classes does Selection contain?,Two,0.9081389307975769
 What is Generalized Partial Least Squares?,a machine learning model,0.6471743285655975
 What is gpls used for?,Classification,0.962986022233963
 What is hda?,a machine learning model,0.5326751917600632
 What is used for Classification?,Heteroscedastic Discriminant Analysis,0.8555497229099274
 What is High Dimensional Discriminant Analysis?,a machine learning model,0.6948736310005188
 What does hdda stand for?,High Dimensional Discriminant Analysis,0.9770461618900299
 What is High-Dimensional Regularized Discriminant Analysis?,a machine learning model,0.6789119243621826
 What does hdrda stand for?,High-Dimensional Regularized Discriminant Analysis,0.9635576903820038
 What is HYFIS?,Hybrid Neural Fuzzy Inference System (HYFIS)is a machine learning model,0.48169659078121185
 What is the name of the machine learning model?,Independent Component Regression,0.9622388184070587
 What is icr used for?,Regression,0.970833420753479
 What is C4.5-like Trees used for?,Classification,0.961061954498291
 What does J48 have?,Implicit Feature Selection,0.9138504564762115
 What is a rule-based classifier?,a machine learning model,0.36625491082668304
 What is JRip used for?,Classification,0.9788475036621094
 What is a machine learning model?,Partial Least Squares,0.9441610872745514
 What is Partial Least Squares used for?,Classification,0.4893244802951813
 What is k-Nearest Neighbors?,a machine learning model,0.7494847774505615
 What is it used for?,Classification,0.8367362916469574
 What is k-Nearest Neighbors?,a machine learning model,0.7544539868831635
 What is it used for?,Classification,0.8619492948055267
 What does krlsPoly stand for?,Polynomial Kernel Regularized Least Squares,0.9125315845012665
 What is used for Regression?,Polynomial Kernel Regularized Least Squares,0.7943640053272247
 Which method is used in Polynomial Kernel Regularized Least Squares?,Kernel Method,0.8068543672561646
 What is Radial Basis Function Kernel Regularized Least Squares?,a machine learning model,0.6464153826236725
 What is a machine learning model?,Radial Basis Function Kernel Regularized Least Squares,0.6580046117305756
 What is a machine learning model?,Least Angle Regression,0.9270089268684387
 What is Least Angle Regression used for?,Regression,0.9771817624568939
 What is a machine learning model?,Least Angle Regression,0.938859224319458
 What is Least Angle Regression used for?,Regression,0.9777665436267853
 What is a machine learning model?,The lasso,0.6929043829441071
 What is the lasso used for?,Regression,0.9659001529216766
 What is Linear Discriminant Analysis?,a machine learning model,0.3982721269130707
 What is lda used for?,Classification,0.9715520739555359
 What is Linear Discriminant Analysis?,a machine learning model,0.28933703154325485
 What is lda2 used for?,Classification,0.9731239378452301
 What is a machine learning model?,Linear Regression with Backwards Selection,0.8748238682746887
 What is Linear Regression with Backwards Selection used for?,Regression,0.9729149043560028
 What is a machine learning model?,Linear Regression with Forward Selection,0.8905080258846283
 What is Linear Regression with Forward Selection?,a machine learning model,0.6448507010936737
 What is a machine learning model?,Linear Regression with Stepwise Selection,0.8528366386890411
 What is Linear Regression with Stepwise Selection?,a machine learning model,0.6536277830600739
 What is a machine learning model called?,Robust Linear Discriminant Analysis,0.7910960018634796
 What is Linda used for?,Classification,0.9765461087226868
 What is lm?,Linear Regression,0.5561022460460663
 What is Linear Regression?,a machine learning model,0.776263952255249
 What is lmStepAIC?,a machine learning model,0.4660273790359497
 What is Linear Regression with Stepwise Selection?,a machine learning model,0.6743806600570679
 What is a machine learning model?,Logistic Model Trees,0.8636360168457031
 What does LMT stand for?,Logistic Model Trees,0.9617868959903717
 What is Localized Linear Discriminant Analysis?,a machine learning model,0.5760001540184021
 What doesloclda stand for?,Localized Linear Discriminant Analysis,0.9797935485839844
 What is Bagged Logic Regression?,a machine learning model,0.7286241352558136
 What is LogicBag used for?,Classification,0.8742638826370239
 What type of regression does Logic Regression have?,Logistic Regression,0.3417082354426384
 How many class only does it have in it?,Two,0.9227946102619171
 What is Boosted Logistic Regression a machine learning model?,Tree-Based Model,0.27015434205532074
 What is it used for?,Classification,0.961006760597229
 What is Logic Regression?,a machine learning model,0.7517052888870239
 What is Logistic Regression used for?,Classification,0.6647839844226837
 What is lssvmLinear?,a machine learning model,0.4470446854829788
 What is Least Squares Support Vector Machine?,a machine learning model,0.6808361411094666
 What is Least Squares Support Vector Machine with Polynomial Kernel?,a machine learning model,0.5565790235996246
 What is used for Classification?,Least Squares Support Vector Machine,0.7599117159843445
 What is lssvmRadial?,a machine learning model,0.5071703791618347
 What is Least Squares Support Vector Machine with Radial Basis Function Kernel?,a machine learning model,0.45035259425640106
 What is Learning Vector Quantization?,a machine learning model,0.812527984380722
 What is lvq used for?,Classification,0.9692448377609253
 What is the name of the machine learning model?,Model Tree,0.6795229315757751
 What is Model Tree used for?,Regression,0.9533582925796509
 Implicit Feature Selection.,Model Tree,0.16119634732604027
 Linear Regression.,Model Tree,0.09068667143583298
 What is the name of the machine learning model?,Model Rules,0.6635132431983948
 What is Model Rules used for?,Regression,0.9799583554267883
 What is the name of the machine learning model that is used for Classification?,Model Averaged Naive Bayes Classifier,0.8674317896366119
 What model is Manb?,Model Averaged Naive Bayes Classifier,0.6242388039827347
 What does mda stand for?,Mixture Discriminant Analysis,0.9682075381278992
 What is used for Classification?,Mixture Discriminant Analysis,0.829448014497757
 Mixture Discriminant Analysis has what?,Discriminant Analysis,0.944084495306015
 What is the name of the machine learning model?,Maximum Uncertainty Linear Discriminant Analysis,0.7618167400360107
 What does Mlda stand for?,Maximum Uncertainty Linear Discriminant Analysis,0.976681649684906
 What is Multi-Layer Perceptron?,a machine learning model,0.768083781003952
 What is it used for?,Classification,0.8678286373615265
 What is Multilayer Perceptron Network with Weight Decay?,a machine learning model,0.7492230534553528
 What is mlpKerasDecay used for?,Classification,0.8825441598892212
 What is mlpKerasDecayCost?,Multilayer Perceptron Network with Weight Decay,0.7692252695560455
 What is used for Classification?,Multilayer Perceptron Network with Weight Decay,0.8066052496433258
 What is mlpKerasDropout?,Multilayer Perceptron Network with Dropout (mlpKerasDropout)is a machine learning model,0.5515747517347336
 What is it used for?,Classification,0.8868365287780762
 What is mlpKerasDropoutCost?,Multilayer Perceptron Network with Dropout,0.7388936281204224
 What is Multi-Layer Perceptron?,a machine learning model,0.72483229637146
 What is mlpML?,a machine learning model,0.6216030418872833
 What is the name of the machine learning model?,Multilayer Perceptron Network by Stochastic Gradient Descent,0.725239485502243
 What is mlpSGD used for?,Classification,0.9004652500152588
 What is mlpWeightDecay?,Multi-Layer Perceptron (mlpWeightDecay)is a machine learning model,0.5761016309261322
 What is Multi-Layer Perceptron used for?,Classification,0.8508274555206299
 What is mlpWeightDecayML?,a machine learning model,0.5385598987340927
 What is used for Classification?,Multi-Layer Perceptron,0.8939356207847595
 Monotone Multi-Layer Perceptron Neural Network (monmlp)is a machine learning model.,Classification. It is used for Regression. It has Neural Network,0.021650117821991444
 What is used for Classification?,Monotone Multi-Layer Perceptron Neural Network,0.6614927649497986
 What is Multi-Step Adaptive MCP-Net?,a machine learning model,0.6795238852500916
 What is msaenet used for?,Classification,0.8233474493026733
 What is Penalized Multinomial Regression?,a machine learning model,0.7464188933372498
 What is it used for?,Classification,0.9486368298530579
 What is mxnet?,Neural Network (mxnet)is a machine learning model,0.5654693841934204
 What is Neural Network used for?,Classification,0.7521376311779022
 What is mxnetAdam?,Neural Network (mxnetAdam)is a machine learning model,0.5754744708538055
 What is Neural Network used for?,Classification,0.7201030552387238
 What is Naive Bayes used for?,Classification,0.9592130482196808
 What is it a Bayesian Model?,Naive Bayes,0.925786703824997
 What is Naive Bayes used for?,Classification,0.9679320752620697
 What is it a Bayesian Model?,Naive Bayes,0.9515298306941986
 What is nbDiscrete?,Naive Bayes Classifier,0.521982803940773
 What is Naive Bayes Classifier used for?,Classification,0.975170910358429
 What is Semi-Naive Structure Learner Wrapper?,a machine learning model,0.7190413475036621
 What is semi-naive structure learner wrapper used for?,Classification,0.9544061422348022
 What is a machine learning model?,Neural Network,0.8309159576892853
 What is Neural Network used for?,Regression,0.9820384383201599
 What is a machine learning model?,Neural Network,0.8097728192806244
 What is Neural Network used for?,Classification,0.8821589946746826
 What is Non-Negative Least Squares?,a machine learning model,0.7900675535202026
 What is nnls used for?,Regression,0.9692211151123047
 What is a machine learning model?,Tree-Based Ensembles,0.9372841715812683
 What is used for Classification?,Tree-Based Ensembles,0.8971168100833893
 What is a machine learning model?,Non-Informative Model,0.8284420967102051
 What is Non-Informative Model used for?,Classification,0.8431073427200317
 What is One Rule Classification?,a machine learning model,0.477528378367424
 What does OneR stand for?,Single Rule Classification,0.9790730476379395
 What is a machine learning model?,Penalized Ordinal Regression,0.9040240347385406
 What is Penalized Ordinal Regression used for?,Classification,0.9134633839130402
 Random Forest is a machine learning model used for what?,Classification,0.9886294603347778
 Random Forest has Implicit Feature Selection and what else?,Ordinal Outcomes,0.7761919498443604
 What is the name of the machine learning model that is used for Classification?,Oblique Random Forest,0.8297144174575806
 What does ORFlog have in common with Logistic Regression?,Implicit Feature Selection,0.6710167527198792
 What is the name of the machine learning model that is used for Classification?,Oblique Random Forest,0.8357853591442108
 What does ORFpls stand for?,Oblique Random Forest,0.9622139632701874
 What is the name of the machine learning model that is used for Classification?,Oblique Random Forest,0.8851231038570404
 What does ORFridge have?,Two Class Only,0.4574795961380005
 What is the name of the machine learning model that is used for Classification?,Oblique Random Forest,0.9027106463909149
 What does ORFsvm stand for?,Oblique Random Forest,0.9604509472846985
 What is Optimal Weighted Nearest Neighbor Classifier?,a machine learning model,0.7669691741466522
 What is it used for?,Classification,0.9581687748432159
 What is a machine learning model?,Nearest Shrunken Centroids,0.9538032710552216
 What is Nearest Shrunken Centroids used for?,Classification,0.9634434282779694
 What is a machine learning model called?,Parallel Random Forest,0.8743959963321686
 What is used for Classification?,Parallel Random Forest,0.9174413681030273
 What is PART?,Rule-Based Classifier,0.7158688008785248
 What does PART stand for?,Rule-Based Classifier,0.9813792109489441
 What is a machine learning model?,partDSA,0.7649165093898773
 What is used for Classification?,partDSA,0.42500847578048706
 What is pcaNNet?,a machine learning model,0.4986821413040161
 What is Neural Networks with Feature Extraction used for?,Classification,0.7860482633113861
 What is pcr?,Principal Component Analysis (pcr)is a machine learning model,0.522480309009552
 What is it used for?,Regression,0.9651851952075958
 What is Penalized Discriminant Analysis?,a machine learning model,0.63462233543396
 What does pda stand for?,Penalized Discriminant Analysis,0.9816961586475372
 What is Penalized Discriminant Analysis?,a machine learning model,0.6123317629098892
 What is pda2?,Penalized Discriminant Analysis,0.512510135769844
 What is a machine learning model?,Penalized Linear Regression,0.9764352440834045
 What is Penalized Linear Regression used for?,Regression,0.9699982702732086
 What is PenalizedLDA?,a machine learning model,0.46925821900367737
 What is it used for?,Classification,0.9646137654781342
 What is Penalized Logistic Regression?,a machine learning model,0.7421676218509674
 What is PLR?,Penalized Logistic Regression,0.5262382924556732
 What is a machine learning model?,Partial Least Squares,0.9408720433712006
 What is used for Classification?,Partial Least Squares,0.916561633348465
 What is plsRglm?,Partial Least Squares Generalized Linear Models,0.6031519770622253
