Question,Answer,Score
What are the tuning parameters of Binary Discriminant Analysis?,Binary Discriminant Analysis have the following tuning parameters: lambda.freqs.,0.8754917213316622
What are the tuning parameters of Partial Least Squares?,Partial Least Squares have the following tuning parameters: ncomp.,0.870604731929382
What is CART?,CART is a model of machine learning used for classification and regression.,1.0956849277569352
What are the tuning parameters of Adaptive Mixture Discriminant Analysis?,Adaptive Mixture Discriminant Analysis have the following tuning parameters: model.,0.7057725817695478
What are the tuning parameters of Radial Basis Function Network?,Radial Basis Function Network have the following tuning parameters: size.,0.8902397872184425
What is Greedy Prototype Selection?,Greedy Prototype Selection is a model of machine learning used for regression.,-0.7563170961344987
How i use Relevance Vector Machines with Radial Basis Function Kernel?,Relevance Vector Machines with Radial Basis Function Kernel is implemented in Caret under the library kernlab. The method in Caret to use this model is rvmRadial.,0.8999885950692971
How i use Gradient Boosting Machines?,Gradient Boosting Machines is implemented in Caret under the library h2o. The method in Caret to use this model is gbm_h2o.,0.8830418183882172
What is the rdetools package?,"The package provides functions for estimating the relevant dimension of a data set in feature spaces, applications to model selection, graphical illustrations and prediction.",0.9996197044099104
What is Robust Mixture Discriminant Analysis?,Robust Mixture Discriminant Analysis is a model of machine learning used for regression.,-0.7127926415678391
How i use Support Vector Machines with Radial Basis Function Kernel?,Support Vector Machines with Radial Basis Function Kernel is implemented in Caret under the library kernlab. The method in Caret to use this model is svmRadial.,0.8177678833911985
What is Rule-Based Classifier?,Rule-Based Classifier is a model of machine learning used for regression.,-0.8536508642403924
What are the tuning parameters of Negative Binomial Generalized Linear Model?,Negative Binomial Generalized Linear Model have the following tuning parameters: link.,0.8473113712690895
What is Bagged Logic Regression?,Bagged Logic Regression is a model of machine learning used for classification and regression.,0.98659554960347
What is Multilayer Perceptron Network with Weight Decay?,Multilayer Perceptron Network with Weight Decay is a model of machine learning used for classification and regression.,0.9816237012299508
What is Linear Regression with Stepwise Selection?,Linear Regression with Stepwise Selection is a model of machine learning used for regression.,1.0032735076614905
What are the tuning parameters of Robust Linear Discriminant Analysis?,Robust Linear Discriminant Analysis have the following tuning parameters: None.,0.8209720817009725
How i use Bayesian Ridge Regression (Model Averaged)?,Bayesian Ridge Regression (Model Averaged) is implemented in Caret under the library monomvn. The method in Caret to use this model is blassoAveraged.,0.9094352392977234
How i use Rule-Based Classifier?,Rule-Based Classifier is implemented in Caret under the library RWeka. The method in Caret to use this model is PART.,1.0349862263248324
What are the tuning parameters of Tree Models from Genetic Algorithms?,Tree Models from Genetic Algorithms have the following tuning parameters: alpha.,0.8630534138586641
What is Shrinkage Discriminant Analysis?,Shrinkage Discriminant Analysis is a model of machine learning used for classification.,0.8186316591403988
What is Gaussian Process with Radial Basis Function Kernel?,Gaussian Process with Radial Basis Function Kernel is a model of machine learning used for classification and regression.,1.064434284845445
How i use Single C5.0 Tree?,Single C5.0 Tree is implemented in Caret under the library C50. The method in Caret to use this model is C5.0Tree.,0.95715584954007
What is the RLT package?,"Random forest with a variety of additional features for regression, classification and survival analysis. The features include: parallel computing with OpenMP, embedded model for selecting the splitting variable (based on Zhu, Zeng & Kosorok, 2015), subject weight, variable weight, tracking subjects used in each tree, etc.",0.8592506233169082
What is Penalized Linear Discriminant Analysis?,Penalized Linear Discriminant Analysis is a model of machine learning used for classification.,1.0757039706128455
What are the tuning parameters of Naive Bayes Classifier with Attribute Weighting?,Naive Bayes Classifier with Attribute Weighting have the following tuning parameters: smooth.,0.8341319404639924
How i use Partial Least Squares?,Partial Least Squares is implemented in Caret under the library pls. The method in Caret to use this model is widekernelpls.,1.0272926373850582
What are the tuning parameters of Bagged Logic Regression?,"Bagged Logic Regression have the following tuning parameters: nleaves, ntrees.",0.9116669292001872
What are the tuning parameters of Cost-Sensitive CART?,"Cost-Sensitive CART have the following tuning parameters: cp, Cost.",0.926218418655622
What are the tuning parameters of Rotation Forest?,"Rotation Forest have the following tuning parameters: K, L.",0.744970952792247
How i use Neural Network?,Neural Network is implemented in Caret under the library nnet. The method in Caret to use this model is nnet.,0.6971768439919634
How i use Neural Network?,Neural Network is implemented in Caret under the library neuralnet. The method in Caret to use this model is neuralnet.,1.0647906404683172
How i use Generalized Additive Model using Splines?,Generalized Additive Model using Splines is implemented in Caret under the library mgcv. The method in Caret to use this model is bam.,1.2385016531009445
What are the tuning parameters of Oblique Random Forest?,Oblique Random Forest have the following tuning parameters: mtry.,0.8358913413179353
What is Tree Augmented Naive Bayes Classifier?,Tree Augmented Naive Bayes Classifier is a model of machine learning used for regression.,-0.9458468849532012
What is the opusminer package?,"Provides a simple R interface to the OPUS Miner algorithm (implemented in C++) for finding the top-k productive, non-redundant itemsets from transaction data. The OPUS Miner algorithm uses the OPUS search algorithm to efficiently discover the key associations in transaction data, in the form of self-sufficient itemsets, using either leverage or lift. See <http://i.giwebb.com/index.php/research/association-discovery/> for more information in relation to the OPUS Miner algorithm.",1.1140387175047712
What is Sparse Linear Discriminant Analysis?,Sparse Linear Discriminant Analysis is a model of machine learning used for classification.,0.910776535117961
What are the tuning parameters of Boosted Generalized Linear Model?,"Boosted Generalized Linear Model have the following tuning parameters: mstop, prune.",0.8051252063309744
What is Tree Augmented Naive Bayes Classifier Structure Learner Wrapper?,Tree Augmented Naive Bayes Classifier Structure Learner Wrapper is a model of machine learning used for regression.,-0.6926743734523504
What is Least Angle Regression?,Least Angle Regression is a model of machine learning used for classification.,-1.021108637558359
How i use Regularized Random Forest?,"Regularized Random Forest is implemented in Caret under the library randomForest, RRF. The method in Caret to use this model is RRF.",0.9783288884979152
What are the tuning parameters of Parallel Random Forest?,Parallel Random Forest have the following tuning parameters: mtry.,0.9004284630155202
How i use Learning Vector Quantization?,Learning Vector Quantization is implemented in Caret under the library class. The method in Caret to use this model is lvq.,1.020022527527615
What are the tuning parameters of glmnet?,"glmnet have the following tuning parameters: alpha, lambda.",0.7271749373540344
How i use Adaptive-Network-Based Fuzzy Inference System?,Adaptive-Network-Based Fuzzy Inference System is implemented in Caret under the library frbs. The method in Caret to use this model is ANFIS.,1.0673551394484844
What are the tuning parameters of Distance Weighted Discrimination with Radial Basis Function Kernel?,"Distance Weighted Discrimination with Radial Basis Function Kernel have the following tuning parameters: lambda, qval, sigma.",0.9495252911588116
How i use Random Forest?,Random Forest is implemented in Caret under the library randomForest. The method in Caret to use this model is rf.,0.7415787056972345
What is the grf package?,"A pluggable package for forest-based statistical estimation and inference. GRF currently provides methods for non-parametric least-squares regression, quantile regression, survival regression and treatment effect estimation (optionally using instrumental variables), with support for missing values.",0.9800938463773948
What is CART or Ordinal Responses?,CART or Ordinal Responses is a model of machine learning used for regression.,-0.931730163875142
What is Projection Pursuit Regression?,Projection Pursuit Regression is a model of machine learning used for regression.,0.7328019301670092
What is Negative Binomial Generalized Linear Model?,Negative Binomial Generalized Linear Model is a model of machine learning used for regression.,0.8979266490762485
How i use Naive Bayes Classifier with Attribute Weighting?,Naive Bayes Classifier with Attribute Weighting is implemented in Caret under the library bnclassify. The method in Caret to use this model is awnb.,0.9868357890343578
What is Tree Augmented Naive Bayes Classifier with Attribute Weighting?,Tree Augmented Naive Bayes Classifier with Attribute Weighting is a model of machine learning used for classification.,1.0166535381495336
What is Stabilized Nearest Neighbor Classifier?,Stabilized Nearest Neighbor Classifier is a model of machine learning used for classification.,0.9030512267590544
What are the tuning parameters of Diagonal Discriminant Analysis?,"Diagonal Discriminant Analysis have the following tuning parameters: model, shrinkage.",0.9725548103194052
How i use Linear Discriminant Analysis?,Linear Discriminant Analysis is implemented in Caret under the library MASS. The method in Caret to use this model is lda2.,0.718055497033612
What is Ordered Logistic or Probit Regression?,Ordered Logistic or Probit Regression is a model of machine learning used for classification.,0.7033081276906452
What are the tuning parameters of Neural Network?,"Neural Network have the following tuning parameters: layer1, layer2, layer3.",0.923952644349435
What is the mboost package?,"Functional gradient descent algorithm (boosting) for optimizing general risk functions utilizing component-wise (penalised) least squares estimates or regression trees as base-learners for fitting generalized linear, additive and interaction models to potentially high-dimensional data. Models and algorithms are described in \doi{10.1214/07-STS242}, a hands-on tutorial is available from \doi{10.1007/s00180-012-0382-5}. The package allows user-specified loss functions and base-learners.",0.9271565135414784
What is Robust Quadratic Discriminant Analysis?,Robust Quadratic Discriminant Analysis is a model of machine learning used for regression.,-0.9687162644446702
How i use Independent Component Regression?,Independent Component Regression is implemented in Caret under the library fastICA. The method in Caret to use this model is icr.,0.7705625498224619
What are the tuning parameters of AdaBoost Classification Trees?,"AdaBoost Classification Trees have the following tuning parameters: nIter, method.",1.0236710528016817
What is Projection Pursuit Regression?,Projection Pursuit Regression is a model of machine learning used for classification.,-0.682533937282548
What is Neural Network?,Neural Network is a model of machine learning used for classification and regression.,0.8309003114379088
What are the tuning parameters of Genetic Lateral Tuning and Rule Selection of Linguistic Fuzzy Systems?,"Genetic Lateral Tuning and Rule Selection of Linguistic Fuzzy Systems have the following tuning parameters: popu.size, num.labels, max.gen.",1.0381822051434662
How i use Polynomial Kernel Regularized Least Squares?,Polynomial Kernel Regularized Least Squares is implemented in Caret under the library KRLS. The method in Caret to use this model is krlsPoly.,0.9470405571399628
How i use Sparse Distance Weighted Discrimination?,Sparse Distance Weighted Discrimination is implemented in Caret under the library sdwd. The method in Caret to use this model is sdwd.,0.945919993351905
How i use Bayesian Regularized Neural Networks?,Bayesian Regularized Neural Networks is implemented in Caret under the library brnn. The method in Caret to use this model is brnn.,0.9953469621292927
What are the tuning parameters of Oblique Random Forest?,Oblique Random Forest have the following tuning parameters: mtry.,0.7769567706618878
What is the Boruta package?,"An all relevant feature selection wrapper algorithm. It finds relevant features by comparing original attributes' importance with importance achievable at random, estimated using their permuted copies (shadows).",1.0778229086076987
How i use Stabilized Nearest Neighbor Classifier?,Stabilized Nearest Neighbor Classifier is implemented in Caret under the library snn. The method in Caret to use this model is snn.,0.7336785164781325
What is Quadratic Discriminant Analysis?,Quadratic Discriminant Analysis is a model of machine learning used for classification.,0.9579866965175282
What is the RGF package?,"Regularized Greedy Forest wrapper of the 'Regularized Greedy Forest' <https://github.com/RGF-team/rgf/tree/master/python-package> 'python' package, which also includes a Multi-core implementation (FastRGF) <https://github.com/RGF-team/rgf/tree/master/FastRGF>.",0.8792019782443203
How i use Projection Pursuit Regression?,Projection Pursuit Regression is implemented in Caret under the library . The method in Caret to use this model is ppr.,0.8331261438266842
What are the tuning parameters of Ensembles of Generalized Linear Models?,Ensembles of Generalized Linear Models have the following tuning parameters: maxInteractionOrder.,0.8432858039897484
What is Gaussian Process with Polynomial Kernel?,Gaussian Process with Polynomial Kernel is a model of machine learning used for classification and regression.,0.8924510823367954
"What is Multi-Layer Perceptron, with multiple layers?","Multi-Layer Perceptron, with multiple layers is a model of machine learning used for classification and regression.",0.932397019714206
What are the tuning parameters of Naive Bayes?,"Naive Bayes have the following tuning parameters: laplace, usekernel, adjust.",0.9032175010071534
What are the tuning parameters of Conditional Inference Random Forest?,Conditional Inference Random Forest have the following tuning parameters: mtry.,0.918165063048073
What is Maximum Uncertainty Linear Discriminant Analysis?,Maximum Uncertainty Linear Discriminant Analysis is a model of machine learning used for regression.,-0.890526026729243
What is DeepBoost?,DeepBoost is a model of machine learning used for regression.,-0.916591489674524
What is Regularized Logistic Regression?,Regularized Logistic Regression is a model of machine learning used for regression.,-0.8436751167212811
What is Gaussian Process?,Gaussian Process is a model of machine learning used for classification and regression.,0.8131700363870434
What is Simplified TSK Fuzzy Rules?,Simplified TSK Fuzzy Rules is a model of machine learning used for classification.,-0.9645366169195428
What is Distance Weighted Discrimination with Radial Basis Function Kernel?,Distance Weighted Discrimination with Radial Basis Function Kernel is a model of machine learning used for classification.,1.005862318109532
What is Boosted Generalized Additive Model?,Boosted Generalized Additive Model is a model of machine learning used for classification and regression.,0.9067311606505344
What are the tuning parameters of Radial Basis Function Kernel Regularized Least Squares?,"Radial Basis Function Kernel Regularized Least Squares have the following tuning parameters: lambda, sigma.",0.8377318830747061
How i use Adjacent Categories Probability Model for Ordinal Data?,Adjacent Categories Probability Model for Ordinal Data is implemented in Caret under the library VGAM. The method in Caret to use this model is vglmAdjCat.,0.8488793292966857
How i use k-Nearest Neighbors?,k-Nearest Neighbors is implemented in Caret under the library . The method in Caret to use this model is knn.,1.077578421188277
What is Random Forest Rule-Based Model?,Random Forest Rule-Based Model is a model of machine learning used for classification and regression.,1.0052878847886495
What is the LiblineaR package?,"A wrapper around the LIBLINEAR C/C++ library for machine learning (available at <https://www.csie.ntu.edu.tw/~cjlin/liblinear/>). LIBLINEAR is a simple library for solving large-scale regularized linear classification and regression. It currently supports L2-regularized classification (such as logistic regression, L2-loss linear SVM and L1-loss linear SVM) as well as L1-regularized classification (such as L2-loss linear SVM and logistic regression) and L2-regularized support vector regression (with L1- or L2-loss). The main features of LiblineaR include multi-class classification (one-vs-the rest, and Crammer & Singer method), cross validation for model selection, probability estimates (logistic regression only) or weights for unbalanced data. The estimation of the models is particularly fast as compared to other libraries.",0.9203510779261944
What is the rattle package?,"The R Analytic Tool To Learn Easily (Rattle) provides a collection of utilities functions for the data scientist. A Gnome (RGtk2) based graphical interface is included with the aim to provide a simple and intuitive introduction to R for data science, allowing a user to quickly load data from a CSV file (or via ODBC), transform and explore the data, build and evaluate models, and export models as PMML (predictive modelling markup language) or as scores. A key aspect of the GUI is that all R commands are logged and commented through the log tab. This can be saved as a standalone R script file and as an aid for the user to learn R or to copy-and-paste directly into R itself.",0.8284601339119503
What are the tuning parameters of Ridge Regression with Variable Selection?,"Ridge Regression with Variable Selection have the following tuning parameters: k, lambda.",0.8049559580821928
What is Naive Bayes?,Naive Bayes is a model of machine learning used for regression.,-0.8069311858453689
What is Regularized Random Forest?,Regularized Random Forest is a model of machine learning used for classification and regression.,0.9949607124015692
What is Quantile Random Forest?,Quantile Random Forest is a model of machine learning used for classification.,-0.7855446071037354
How i use Single C5.0 Ruleset?,Single C5.0 Ruleset is implemented in Caret under the library C50. The method in Caret to use this model is C5.0Rules.,0.7755207562987378
What are the tuning parameters of Boosted Tree?,"Boosted Tree have the following tuning parameters: mstop, maxdepth.",0.8287199161159815
What is Bayesian Ridge Regression (Model Averaged)?,Bayesian Ridge Regression (Model Averaged) is a model of machine learning used for classification.,-0.8898013985005317
How i use Heteroscedastic Discriminant Analysis?,Heteroscedastic Discriminant Analysis is implemented in Caret under the library hda. The method in Caret to use this model is hda.,0.8522700709404329
How i use Ensembles of Generalized Linear Models?,Ensembles of Generalized Linear Models is implemented in Caret under the library randomGLM. The method in Caret to use this model is randomGLM.,0.8293905272338349
How i use Support Vector Machines with Linear Kernel?,Support Vector Machines with Linear Kernel is implemented in Caret under the library kernlab. The method in Caret to use this model is svmLinear.,0.5702252412060119
How i use Random Forest?,"Random Forest is implemented in Caret under the library e1071, ranger, dplyr. The method in Caret to use this model is ranger.",0.9969409322508002
How i use Dynamic Evolving Neural-Fuzzy Inference System?,Dynamic Evolving Neural-Fuzzy Inference System is implemented in Caret under the library frbs. The method in Caret to use this model is DENFIS.,0.7821978315266664
How i use Least Angle Regression?,Least Angle Regression is implemented in Caret under the library lars. The method in Caret to use this model is lars.,0.7549121506055858
What are the tuning parameters of Linear Discriminant Analysis?,Linear Discriminant Analysis have the following tuning parameters: None.,0.8872654588385016
What are the tuning parameters of Radial Basis Function Network?,Radial Basis Function Network have the following tuning parameters: negativeThreshold.,0.7802198445510983
What are the tuning parameters of Rule-Based Classifier?,"Rule-Based Classifier have the following tuning parameters: threshold, pruned.",0.8876010880199241
What is Ensembles of Generalized Linear Models?,Ensembles of Generalized Linear Models is a model of machine learning used for classification and regression.,0.995140352419086
What is Stacked AutoEncoder Deep Neural Network?,Stacked AutoEncoder Deep Neural Network is a model of machine learning used for classification and regression.,0.8732634577579159
What is the Cubist package?,Regression modeling using rules with added instance-based corrections.,0.9381817130036142
How i use Non-Convex Penalized Quantile Regression?,Non-Convex Penalized Quantile Regression is implemented in Caret under the library rqPen. The method in Caret to use this model is rqnc.,1.0427018646766433
How i use Oblique Random Forest?,Oblique Random Forest is implemented in Caret under the library obliqueRF. The method in Caret to use this model is ORFsvm.,0.9250194866835888
What is the gradDescent package?,"An implementation of various learning algorithms based on Gradient Descent for dealing with regression tasks. The variants of gradient descent algorithm are : Mini-Batch Gradient Descent (MBGD), which is an optimization to use training data partially to reduce the computation load. Stochastic Gradient Descent (SGD), which is an optimization to use a random data in learning to reduce the computation load drastically. Stochastic Average Gradient (SAG), which is a SGD-based algorithm to minimize stochastic step to average. Momentum Gradient Descent (MGD), which is an optimization to speed-up gradient descent learning. Accelerated Gradient Descent (AGD), which is an optimization to accelerate gradient descent learning. Adagrad, which is a gradient-descent-based algorithm that accumulate previous cost to do adaptive learning. Adadelta, which is a gradient-descent-based algorithm that use hessian approximation to do adaptive learning. RMSprop, which is a gradient-descent-based algorithm that combine Adagrad and Adadelta adaptive learning ability. Adam, which is a gradient-descent-based algorithm that mean and variance moment to do adaptive learning. Stochastic Variance Reduce Gradient (SVRG), which is an optimization SGD-based algorithm to accelerates the process toward converging by reducing the gradient. Semi Stochastic Gradient Descent (SSGD),which is a SGD-based algorithm that combine GD and SGD to accelerates the process toward converging by choosing one of the gradients at a time. Stochastic Recursive Gradient Algorithm (SARAH), which is an optimization algorithm similarly SVRG to accelerates the process toward converging by accumulated stochastic information. Stochastic Recursive Gradient Algorithm+ (SARAHPlus), which is a SARAH practical variant algorithm to accelerates the process toward converging provides a possibility of earlier termination.",0.944943476701114
What is Model Averaged Naive Bayes Classifier?,Model Averaged Naive Bayes Classifier is a model of machine learning used for classification.,1.0970206025046845
What are the tuning parameters of Boosted Tree?,"Boosted Tree have the following tuning parameters: mstop, maxdepth, nu.",0.9551522630216134
What is the grplasso package?,Fits user-specified (GLM-) models with group lasso penalty.,0.9630337691398708
What are the tuning parameters of CART?,CART have the following tuning parameters: maxdepth.,0.8583332203246933
What is Model Averaged Neural Network?,Model Averaged Neural Network is a model of machine learning used for classification and regression.,0.913113460271902
What is Naive Bayes Classifier with Attribute Weighting?,Naive Bayes Classifier with Attribute Weighting is a model of machine learning used for classification.,0.9930444208905588
What is the randomForest package?,"Classification and regression based on a forest of trees using random inputs, based on Breiman (2001) <doi:10.1023/A:1010933404324>.",0.9629169035068038
What is Nearest Shrunken Centroids?,Nearest Shrunken Centroids is a model of machine learning used for classification.,0.7549524989888095
What are the tuning parameters of Elasticnet?,"Elasticnet have the following tuning parameters: fraction, lambda.",0.8730287619879422
What is Principal Component Analysis?,Principal Component Analysis is a model of machine learning used for classification.,-0.9933435076893148
What is Least Squares Support Vector Machine with Polynomial Kernel?,Least Squares Support Vector Machine with Polynomial Kernel is a model of machine learning used for regression.,-0.9535796989500982
What is Multi-Step Adaptive MCP-Net?,Multi-Step Adaptive MCP-Net is a model of machine learning used for classification and regression.,0.8673808204039277
What are the tuning parameters of The lasso?,The lasso have the following tuning parameters: fraction.,0.9138531709752392
What is the SIS package?,"Variable selection techniques are essential tools for model selection and estimation in high-dimensional statistical models. Through this publicly available package, we provide a unified environment to carry out variable selection using iterative sure independence screening (SIS) (Fan and Lv (2008)<doi:10.1111/j.1467-9868.2008.00674.x>) and all of its variants in generalized linear models (Fan and Song (2009)<doi:10.1214/10-AOS798>) and the Cox proportional hazards model (Fan, Feng and Wu (2010)<doi:10.1214/10-IMSCOLL606>).",0.7308749267842829
How i use Robust Mixture Discriminant Analysis?,Robust Mixture Discriminant Analysis is implemented in Caret under the library robustDA. The method in Caret to use this model is rmda.,1.034273192000717
What are the tuning parameters of Linear Discriminant Analysis with Stepwise Feature Selection?,"Linear Discriminant Analysis with Stepwise Feature Selection have the following tuning parameters: maxvar, direction.",1.032856843853152
What are the tuning parameters of Cumulative Probability Model for Ordinal Data?,"Cumulative Probability Model for Ordinal Data have the following tuning parameters: parallel, link.",0.8901758680710052
What is Random Forest?,Random Forest is a model of machine learning used for classification and regression.,0.8437139038692713
How i use Stacked AutoEncoder Deep Neural Network?,Stacked AutoEncoder Deep Neural Network is implemented in Caret under the library deepnet. The method in Caret to use this model is dnn.,0.7842723222295717
What is Bagged FDA using gCV Pruning?,Bagged FDA using gCV Pruning is a model of machine learning used for regression.,-0.8750640830658839
What are the tuning parameters of Rule-Based Classifier?,"Rule-Based Classifier have the following tuning parameters: NumOpt, NumFolds, MinWeights.",0.9419317577220168
What are the tuning parameters of Penalized Logistic Regression?,"Penalized Logistic Regression have the following tuning parameters: lambda, cp.",1.0799782689102235
What is Fuzzy Inference Rules by Descent Method?,Fuzzy Inference Rules by Descent Method is a model of machine learning used for regression.,0.7778116480176559
What is Least Squares Support Vector Machine with Radial Basis Function Kernel?,Least Squares Support Vector Machine with Radial Basis Function Kernel is a model of machine learning used for regression.,-0.843554904355889
How i use Support Vector Machines with Linear Kernel?,Support Vector Machines with Linear Kernel is implemented in Caret under the library e1071. The method in Caret to use this model is svmLinear2.,0.9858424367757468
What is Polynomial Kernel Regularized Least Squares?,Polynomial Kernel Regularized Least Squares is a model of machine learning used for classification.,-0.9290871111930752
What are the tuning parameters of Multivariate Adaptive Regression Spline?,"Multivariate Adaptive Regression Spline have the following tuning parameters: nprune, degree.",0.9910684425397877
What is Cost-Sensitive CART?,Cost-Sensitive CART is a model of machine learning used for classification.,0.8470771287644315
What is Fuzzy Rules Using the Structural Learning Algorithm on Vague Environment?,Fuzzy Rules Using the Structural Learning Algorithm on Vague Environment is a model of machine learning used for regression.,-0.7768589166472277
What is Model Rules?,Model Rules is a model of machine learning used for classification.,-0.9908685248840768
What are the tuning parameters of Stochastic Gradient Boosting?,"Stochastic Gradient Boosting have the following tuning parameters: n.trees, interaction.depth, shrinkage, n.minobsinnode.",0.7121131048008804
What are the tuning parameters of Multivariate Adaptive Regression Splines?,Multivariate Adaptive Regression Splines have the following tuning parameters: degree.,1.1059804422122923
What are the tuning parameters of Relaxed Lasso?,"Relaxed Lasso have the following tuning parameters: lambda, phi.",0.8113003426343273
What are the tuning parameters of Sparse Linear Discriminant Analysis?,"Sparse Linear Discriminant Analysis have the following tuning parameters: NumVars, lambda.",1.0433857533848148
How i use Principal Component Analysis?,Principal Component Analysis is implemented in Caret under the library pls. The method in Caret to use this model is pcr.,0.9310623089200732
What are the tuning parameters of Adaptive-Network-Based Fuzzy Inference System?,"Adaptive-Network-Based Fuzzy Inference System have the following tuning parameters: num.labels, max.iter.",0.912245471343701
What is Oblique Random Forest?,Oblique Random Forest is a model of machine learning used for regression.,-0.6374612650623994
How i use Boosted Tree?,"Boosted Tree is implemented in Caret under the library bst, plyr. The method in Caret to use this model is bstTree.",0.871045351726703
What is Partial Least Squares Generalized Linear Models?,Partial Least Squares Generalized Linear Models is a model of machine learning used for classification and regression.,1.0812699822061722
What is Principal Component Analysis?,Principal Component Analysis is a model of machine learning used for regression.,0.8919552175313784
How i use Ordered Logistic or Probit Regression?,Ordered Logistic or Probit Regression is implemented in Caret under the library MASS. The method in Caret to use this model is polr.,0.8737621115256522
How i use Flexible Discriminant Analysis?,"Flexible Discriminant Analysis is implemented in Caret under the library earth, mda. The method in Caret to use this model is fda.",0.7927689751802001
What is Support Vector Machines with Spectrum String Kernel?,Support Vector Machines with Spectrum String Kernel is a model of machine learning used for classification and regression.,0.7963153938749148
How i use Random Ferns?,Random Ferns is implemented in Caret under the library rFerns. The method in Caret to use this model is rFerns.,0.8852548640913083
What are the tuning parameters of Adjacent Categories Probability Model for Ordinal Data?,"Adjacent Categories Probability Model for Ordinal Data have the following tuning parameters: parallel, link.",0.8170190006845014
What is Bagged Model?,Bagged Model is a model of machine learning used for classification and regression.,0.984661929000218
What is Penalized Ordinal Regression?,Penalized Ordinal Regression is a model of machine learning used for classification.,0.8872274047048532
What are the tuning parameters of Multilayer Perceptron Network by Stochastic Gradient Descent?,"Multilayer Perceptron Network by Stochastic Gradient Descent have the following tuning parameters: size, l2reg, lambda, learn_rate, momentum, gamma, minibatchsz, repeats.",1.176144000611459
What are the tuning parameters of Logic Regression?,"Logic Regression have the following tuning parameters: treesize, ntrees.",0.846884390485337
What is Boosted Logistic Regression?,Boosted Logistic Regression is a model of machine learning used for classification.,0.7438860751145984
What is the e1071 package?,"Functions for latent class analysis, short time Fourier transform, fuzzy clustering, support vector machines, shortest path computation, bagged clustering, naive Bayes classifier, generalized k-nearest neighbour ...",0.9281148264120106
What is Boosted Tree?,Boosted Tree is a model of machine learning used for classification and regression.,0.8595826362784598
How i use CHi-squared Automated Interaction Detection?,CHi-squared Automated Interaction Detection is implemented in Caret under the library CHAID. The method in Caret to use this model is chaid.,0.8114765461695643
What are the tuning parameters of Quantile Regression with LASSO penalty?,Quantile Regression with LASSO penalty have the following tuning parameters: lambda.,0.9310701471254836
What is the mlr3 package?,"Efficient, object-oriented programming on the building blocks of machine learning. Provides 'R6' objects for tasks, learners, resamplings, and measures. The package is geared towards scalability and larger datasets by supporting parallelization and out-of-memory data-backends like databases. While 'mlr3' focuses on the core computational operations, add-on packages provide additional functionality.",0.9590608240208732
What is Linear Support Vector Machines with Class Weights?,Linear Support Vector Machines with Class Weights is a model of machine learning used for regression.,-1.0113198483809085
What is Self-Organizing Maps?,Self-Organizing Maps is a model of machine learning used for classification and regression.,1.005191325209317
What are the tuning parameters of C4.5-like Trees?,"C4.5-like Trees have the following tuning parameters: C, M.",0.7491008617644145
What is the quantregForest package?,"Quantile Regression Forests is a tree-based ensemble method for estimation of conditional quantiles. It is particularly well suited for high-dimensional data. Predictor variables of mixed classes can be handled. The package is dependent on the package 'randomForest', written by Andy Liaw.",0.8439668016377341
How i use Robust Regularized Linear Discriminant Analysis?,Robust Regularized Linear Discriminant Analysis is implemented in Caret under the library rrlda. The method in Caret to use this model is rrlda.,0.8817806434123694
What are the tuning parameters of Bagged CART?,Bagged CART have the following tuning parameters: None.,0.7565620977602544
What is C5.0?,C5.0 is a model of machine learning used for classification.,0.9624089820859308
How i use Fuzzy Rules Using the Structural Learning Algorithm on Vague Environment?,Fuzzy Rules Using the Structural Learning Algorithm on Vague Environment is implemented in Caret under the library frbs. The method in Caret to use this model is SLAVE.,1.049169918904014
How i use DeepBoost?,DeepBoost is implemented in Caret under the library deepboost. The method in Caret to use this model is deepboost.,0.7812636891119294
What is Rule-Based Classifier?,Rule-Based Classifier is a model of machine learning used for classification.,0.9263587146973914
What are the tuning parameters of Partial Least Squares?,Partial Least Squares have the following tuning parameters: ncomp.,0.9719578491920268
What is CART?,CART is a model of machine learning used for classification and regression.,0.9615810062426476
What are the tuning parameters of Single C5.0 Tree?,Single C5.0 Tree have the following tuning parameters: None.,1.0077523741613943
What is Bagged CART?,Bagged CART is a model of machine learning used for classification and regression.,0.928384557194704
How i use Linear Support Vector Machines with Class Weights?,Linear Support Vector Machines with Class Weights is implemented in Caret under the library e1071. The method in Caret to use this model is svmLinearWeights.,0.907355077105572
What is Support Vector Machines with Linear Kernel?,Support Vector Machines with Linear Kernel is a model of machine learning used for classification and regression.,1.0128889057202055
What are the tuning parameters of Random Forest?,"Random Forest have the following tuning parameters: mtry, splitrule, min.node.size.",0.9701768109154828
How i use Linear Discriminant Analysis?,Linear Discriminant Analysis is implemented in Caret under the library MASS. The method in Caret to use this model is lda.,0.8920319638783656
How i use Penalized Multinomial Regression?,Penalized Multinomial Regression is implemented in Caret under the library nnet. The method in Caret to use this model is multinom.,1.0759335871324986
What is k-Nearest Neighbors?,k-Nearest Neighbors is a model of machine learning used for classification and regression.,1.0153054943771542
What are the tuning parameters of Tree-Based Ensembles?,"Tree-Based Ensembles have the following tuning parameters: maxinter, mode.",1.0330602061776204
What are the tuning parameters of C5.0?,"C5.0 have the following tuning parameters: trials, model, winnow.",0.9505477237089364
What is Fuzzy Rules with Weight Factor?,Fuzzy Rules with Weight Factor is a model of machine learning used for regression.,-0.938252018187336
